pid	doc	score
952796	HINT: we must show that if  q\neq p  then these norms are not equivalent, that is doesnt exists  K\in(0,\infty)  such that    K\|f\|_q\le\|f\|_p,\quad\forall f\in C(I,\Bbb K)    or equivalently    \frac{\|f\|_q}{\|f\|_p}\le K^{-1}    for  f\neq 0 . Choosing  f(x):=a^x ,  q=2  and  p=1  and  I:=[0,1]  we have that it must be true that    \frac{\sqrt{\int_0^1 a^{2x}\mathrm dx}}{\int_0^1 a^x\mathrm dx}\le K^{-1},\quad\forall a>1    but the above is equivalent to say that    \frac{\sqrt{\int_0^1 a^{2x}\mathrm dx}}{\int_0^1 a^x\mathrm dx}=\frac{\sqrt{\frac{a^2-1}{2\ln a}}}{\frac{a-1}{\ln a}}=\sqrt{\frac{(a+1)\ln a}{(a-1)2}}\le K^{-1},\quad\forall a>1    what cannot be possible, hence  \|{\cdot}\|_2  and  \|{\cdot}\|_1  are not equivalent. We can generalize this result easily for any  q>p  and any interval  [\alpha,\beta] .  	0.8062635660171509
156628	K(A) = \|A\| \|A^{-1}\| , so the inequality in question is  \|A - B\| \ge \frac 1{\|A^{-1}\|} .    Pick a non-zero vector  x \in \ker(B) . Then  (A - B)x = Ax , so  \|A - B\| \ge \frac{\|Ax\|}{\|x\|} .    Next, let  y = Ax . Then  \frac{\|Ax\|}{\|x\|} = \frac{\|y\|}{\|A^{-1}y\|} \ge \frac{1}{\|A^{-1}\|}.  	0.8058899641036987
91275	I will assume that  d \asymp n^\alpha  with  \alpha < 1 , so that  d < n  asymptotically.  (If  \alpha > 1 , then  X'X  is not invertible for  n \ge 2 , and you have to be more careful in stating what you mean.) Then the singular values of  X  are in    (\sqrt{n} - \sqrt{d} -t,\sqrt{n} + \sqrt{d} +t)   with prob. at least  1 - 2\exp(-t^2/2) . It follows that the least singular value of  \frac1{\sqrt{n}} X  is bounded below by  1-C \sqrt{d/n}  w.h.p. Then, the largest singular value of  (\frac1n X'X)^{-1} , that is, its operator norm, is bounded above by  1/(1 -C \sqrt{d/n})^2 = 1 +C' \sqrt{d/n}  for  n  large enough.    On the other hand as you mentioned  \| \frac{1}{n} X'1\|_\infty \le C'' \sqrt{\frac{\log d}{n}}  w.h.p. and  \| \cdot\|_2 \le \sqrt{d} \| \cdot\|_\infty   over  \mathbb{R}^d .  Putting the pieces together, \begin{align*} \| (\frac1n X'X)^{-1} \frac{1}{n} X'1\|_\infty &\le   \| (\frac1n X'X)^{-1} \frac{1}{n} X'1\|_2 \\ &\le \| (\frac1n X'X)^{-1} \|_{\text{op}} \;\| \frac{1}{n} X'1\|_2 \\ &\le (1 + C'\sqrt{\frac{d}{n}})\; \sqrt{d} \| \frac{1}{n} X'1\|_\infty\\ &\le(1 + C'\sqrt{\frac{d}{n}})\; \sqrt{d} \;C''\sqrt{\frac{\log d}{n}} \\ &\le C'''\sqrt{\frac{d \log d}{n}} \end{align*} for large  n , w.h.p.    Please check, as I may have made a mistake.  	0.8049436807632446
1254915	Your function is not defined at  (0,0) . For the other points: fix  a=(x_0,y_0)  and let  \epsilon >0 . Observe that if  \delta < \|a\|/2  then for all  b=(x_1,y_1)  such that  \|a-b\|< \delta  we have  \frac{1}{(\|a\|-\frac{\|a\|}{2})^2 }=\frac{4}{\|a\|^2} \geq \frac{1}{\|b\|^2}.  Observe that  |y_0 - y_1|\leq \| a-b\|  and   |f(a)-f(b)| = \left| \frac{y_0}{\|a\|^2} - \frac{y_1}{\|b\|^2} \right| = \left| \frac{ y_0 \|b\|^2 - y_1 \| a\|^2}{\|a\|^2 \|b\|^2}\right| \leq \left| \frac{ |y_0|\cdot \left|\|b\|^2 - \| a\|^2 \right|+ |y_1 - y_0|\cdot \|a\|^2}{\|a\|^2 \|b\|^2}\right| \leq \frac{4}{\|a\|^4}\left( |y_0|\cdot \left|\|b\|^2 - \| a\|^2 \right|+ |y_1 - y_0|\cdot \|a\|^2 \right).   Choose   \delta < \min \left\{ \frac{2 \epsilon}{5\|a\|}, \frac{\|a\|}{2}, \frac{\epsilon}{\|a\|^2} \right\}.  	0.8043926954269409
267155	Recall that the supremum of  \frac{\|Ah\|}{\|h\|}  is by definition the norm of  A . Since for all  h , this is bounded by the constant  \|A^*A\|^{1/2} , taking the supremum over all  h  shows  \|A\|\le \|A^*A\|^{1/2} . If you repeat the argument on the first line and swap the positions of  A  and  A^* , you get similarly that  \|A^*\|\le \|A^*A\|^{1/2}  Multiplying these, you have  \|A^*\|\|A\|\le \|A^*A\| . But since in the general the norm of the product is at most the product of the norms, you also have   \|A^*A\|\le \|A^*\|\|A\| .     It follows that  \|A^*A\|= \|A^*\|\|A\| . In particular, both of the inequalities  \|A\|\le \|A^*A\|^{1/2}  and  \|A^*\|\le \|A^*A\|^{1/2}  must be equalities.   	0.8043228983879089
850252	"Here is a proof for the Euclidean norm. This approach is buried in Schäffer. J., "" Norms and determinants of linear mappings "", Technical report, CMU, Department of Mathematical Sciences, 1970. He does not use the SVD, but the idea is essentially the same.    Let  A=U \Sigma V^*  be a singular value decomposition of  A , with  \Sigma=\operatorname{diag} (\sigma_1,...,\sigma_n) , and  \sigma_1\ge ... \ge\sigma_n .    Then  \|A\| = \sigma_1, \|A^{-1}\| = {1 \over \sigma_n} , and  |\det A| = \sigma_1 \cdots \sigma_n .    Hence  |\det A| \le \sigma_1 \cdots \sigma_{n-1} {1 \over \|A^{-1} \|} \le \|A\|^{n-1} {1 \over \|A^{-1} \|} , from which we obtain  |\det A| \|A^{-1} \| \le \|A\|^{n-1} .    The result is not true for general operator norms, for example, with  A=\begin{bmatrix} {1 \over 2} & 1 \\ 0 & 2 \end{bmatrix} , we have  \det A = 1 ,  \|A^{-1} \|_\infty = 3, \|A\|_\infty  = 2  and so  3=\|A^{-1} \|_\infty \not< \|A\|_\infty^{2-1} = 2 .    As an aside, it is worth noting the related  Hadamard's inequality ,  |\det A| \le \|Ae_1\| \cdots \|A e_n\|  (Euclidean norm).  "	0.8040179014205933
577698	Do you remember how we can prove Cauchy-Schwarz through interpolation?     Since  |xy|\leq\frac{x^2+y^2}{2}  we have:   \| f\cdot g\|_1 \leq \frac{\|f\|_2^2}{2}+\frac{\|g\|_2^2}{2} \tag{1}   but the LHS is just the same if we replace  f  with  \lambda f  and  g  with  \frac{1}{\lambda}g , so:   \| f\cdot g\|_1 \leq \frac{\lambda^2\|f\|_2^2}{2}+\frac{\|g\|_2^2}{2\lambda^2} \tag{2}   and by choosing  \lambda  in such a way the two terms in the RHS of  (2)  are equal, i.e.  \lambda=\sqrt{\frac{\|g\|_2}{\|f\|_2}} , we get:   \| f\cdot g\|_1 \leq \|f\|_2 \cdot \|g\|_2 \tag{3}  that is the usual Cauchy-Schwarz inequality.  If we start with the Young inequality:   |xy|\leq \frac{|x|^p}{p}+\frac{|y|^q}{q}\tag{4}   and follow exactly the same interpolation steps, we end with:   \| f\cdot g\|_1 \leq \|f\|_p\cdot \|g\|_q \tag{5}   that is the wanted Holder's inequality.  	0.8030720949172974
66166	"On the sum of Hilbert-Schmidt operators, "" \|(S+S')e_n\|_H^2 \leq \|Se_n\|_H^2 + \|S'e_n\|_H^2 "" is a little questionable! I propose the following approach instead: \begin{align*} \|S+S'\|_{HS} &= \bigg[ \sum_{n=0}^{\infty} \|(S+S')e_n \|_H^2 \bigg]^{\frac{1}{2}}  \leq \bigg[ \sum_{n=0}^{\infty} \bigg( \|Se_n\|_H + \| S'e_n \|_H \bigg)^2 \bigg]^{\frac{1}{2}} &\\  &\leq \bigg[ \sum_{n=0}^{\infty} \|Se_n\|_H^2 \bigg]^{\frac{1}{2}} +  \bigg[ \sum_{n=0}^{\infty} \|S'e_n\|_H^2 \bigg]^{\frac{1}{2}} = \|S\|_{HS} + \|S'\|_{HS} < \infty \end{align*}    The first inequality is the triangle inequality. The second inequality is Minkowski's inequality for infinite sums, where we view  (\|Se_n\|_H)_n  and  (\|S'e_n\|_H)_n  as sequences of real numbers. (working in a real Hilbert space)  "	0.8029131293296814
777747	You'll want to start by showing that  \|\rho\star f\|_{p}\le \|\rho\|_1\|f\|_{\rho} , which holds for  1 \le p \le \infty , but you don't need this for  p=\infty . For  p=1 , this is fairly standard. If you're not sure how to estimate that, let  q  be conjugate to  p  so that  \frac{1}{p}+\frac{1}{q}=1  and write        \left|\int \rho fdx\right| \le \int |\rho|^{\frac{1}{q}}\{|\rho|^{\frac{1}{p}}|f|\}dx   For any  R > 0 , \begin{align}    \|(\chi_{|x|\ge R}\rho_n)\star f\|_p & \le \|\chi_{|x|\ge R}\rho_n\|_1\|f\|_p      \\     & = \int_{|x|\ge R}|\rho_n|dx\|f\|_p \\     & = \int_{|x| \ge nR}|\rho|dx\|f\|_p\rightarrow 0 \mbox{ as } n\rightarrow\infty. \end{align} The remaining piece is  (\chi_{|x| \le R}\rho_n)\star f , which can be studied for continuous  f .  	0.8026512861251831
1150573	For the RHS (since, for all  i ,  |x_i|\leq \sup_j |x_j|:=\|x\|_{\infty} \ \Rightarrow \ x_i^2 \leq \|x\|_{\infty}^2 ) :  \begin{align*} \|x\|_2=\sqrt{\sum_i x_i^2}& \leq \sqrt{\sum_i \|x\|_{\infty}^2} \\ & =\sqrt{n \|x\|_{\infty}^2}=\sqrt{n} \|x\|_{\infty} \end{align*}  	0.8025016784667969
450584	Set  \rho:=\lim_{n\to\infty }\left|\frac{a_{n+1}}{a_n}\right| . If  \rho<1  then  0<\frac{\rho+1}{2}<1  and  \lim_{n\to\infty }\left(\frac{1+\rho}{2}\right)^n=0.    Since  \rho=\lim_{n\to\infty }\left|\frac{a_{n+1}}{a_n}\right|,  there exists an  N\in\mathbb N  such that   n\geq N\implies \left|\frac{a_{n+1}}{a_n}\right|\leq \frac{\rho+1}{2},  and so  |a_{n+1}|\leq\frac{\rho+1}{2}|a_n|  if  n\geq N . Recursively, we obtain  |a_n|\leq \left(\frac{1+\rho}{2}\right)|a_{n-1}|\leq   \left(\frac{1+\rho}{2}\right)^2|a_{n-2}|\leq\cdots\leq  \left(\frac{1+\rho}{2}\right)^{n-N}|a_{N}|  and so  \lim_{n\to\infty }|a_n|=0.  Moreover,  -|a_n|\leq a_n\leq |a_n|.  Therefore, by the  squeeze theorem , we obtain that  \lim_{n\to\infty }a_n=0.  	0.8024406433105469
316065	For general  A , it is not true even in finite dimension in the  1\times1  case: because that would imply the inequality  |\log(1+t)|\leq C|t| , and we can take  t=-1+\varepsilon  to get the (false) inequality  |\log\varepsilon|\leq C|1-\varepsilon|  for all  \varepsilon>0 .     For  A  positive, though, if the eigenvalue sequence of  A  is  \{\lambda_j\} , with  \lambda_j\geq0  for all  j ,   |\log\det(I+A)|=\sum_j\log(1+\lambda_j)\leq\sum_j\lambda_j=\|A\|_1.     If you know that  \|A\|<\delta<1 , then (using Plemelj's formula)   |\log\det(I+A)|=\left|\sum_{n=1}^\infty(-1)^{n-1}\frac{\mbox{Tr}(A^n)}n\right|\leq\sum_{n=1}^\infty\frac{|\mbox{Tr}(A^n)|}n \leq\sum_{n=1}^\infty\frac{\|A\|_1\,\|A\|^{n-1}}n\\ \leq\|A\|_1\,\sum_{n=1}^\infty\frac{\delta^{n-1}}n=\left(-\frac1\delta\,\log(1-\delta)\right)\,\|A\|_1.   	0.8023377060890198
1158129	Suppose you want     \frac1{\sqrt{n}}\|A\|_\infty = \|A\|_2 = \sqrt{m}\|A\|_\infty    Then we have  \|A\|_\infty=\sqrt{mn}\|A\|_\infty   and since  \|A\|_\infty >0  if  A \neq 0 , we have  \sqrt{mn}=1 , that is  m=n=1 .    When  m=n=1 , the equality holds.    Also, when  m \neq n , then the equality doesn't hold if  A \ne 0 .  	0.8021047115325928
268234	Not true for the spectral norm you use. Simple example:   A = \begin{bmatrix}1 & 1 \\ -1 & 1\end{bmatrix}, \quad \tilde{A} = \begin{bmatrix}1 & 1 \\ 0 & 1\end{bmatrix},     \|A\|_2 = \sqrt{2}\approx 1.4142, \qquad  \|\tilde{A}\|_2 = \sqrt{\frac{\sqrt{5}+3}{2}}\approx 1.6180.   On the other hand, zeroing out entries of  A  to get  \tilde{A}  can give:      strict inequality for the Frobenius norm (2-norm of the vector of the singular values):  \|\tilde{A}\|_F < \|A\|_F ,   non-strict inequalities for some other norms, e.g.:  \|\tilde{A}\|_{\star} \leq \|A\|_{\star} , where  \star = 1,\infty  (usual matrix  p -norms) or  \star=M , where  \|A\|_M=\max_{i,j}|a_{ij}| .    	0.8020642995834351
1142591	"If   f(x):=A^{-1}x,   then   \frac{\|f(x+\delta x)-f(x)\|}{\|f(x)\|}/ \frac{\|\delta x\|}{\|x\|} = \frac{\|A^{-1}(x+\delta x)-A^{-1}x\|}{\|A^{-1}x\|}/ \frac{\|\delta x\|}{\|x\|} = \frac{\|A^{-1}\delta x\|}{\|\delta x\|} \frac{\|x\|}{\|A^{-1}x\|},   so   \lim_{\epsilon\rightarrow 0^+}\sup_{\|\delta x\|\leq\epsilon} \frac{\|A^{-1}\delta x\|}{\|\delta x\|} \frac{\|x\|}{\|A^{-1}x\|} = \|A^{-1}\| \frac{\|x\|}{\|A^{-1}x\|}.   Note that the condition number depends on the ""right-hand side""  x . To eliminate this dependency and thus to obtain the ""worst-case"" condition number, we want to maximize it over all nonzero  x  which gives the classical matrix condition number:   \sup_{x\neq 0} \|A^{-1}\| \frac{\|x\|}{\|A^{-1}x\|} = \|A^{-1}\| \sup_{y\neq 0} \frac{\|Ay\|}{\|y\|} =\|A\|\|A^{-1}\|.   "	0.8017475605010986
513041	Write  F(x) = \int_a^b 1_{[a,x]}(y)f(y)\, dy . By the Cauchy-Schwarz inequality,  |F(x)| \le  \|1_{[a,x]}\|_2\cdot\|f\|_2 = (x - a)^{1/2}\|f\|_2 \qquad (a < x < b).  Thus  \|F\|_2 \le  \|(x - a)^{1/2}\|_2\cdot \|f\|_2 = \frac{b-a}{\sqrt{2}}\|f\|_2 < \infty.    	0.8016550540924072
608560	Let  w \neq 0  be such that  (A+B)w = 0 . Then,    \left\| {\left| A^{-1}\right|} \right\| = \max_{v\neq 0} \frac{|A^{-1}v|}{|v|} \geq \frac{|A^{-1}Aw|}{|Aw|} = \frac{|w|}{|Aw|} = \left(\frac{|Bw|}{|w|}\right)^{-1} \geq \left(\max_{v\neq 0} \frac{|Bv|}{|v|}\right)^{-1} = \left\| {\left| B \right|} \right\|^{-1}  	0.8016509413719177
183624	As copper.hat already pointed out, the inequality  \|f\|_p \leq \mu(E)^{1-\frac{1}{p}} \cdot \|f\|_{\infty}  does not hold for all  p \geq 1 . Instead, it should read  \|f\|_p \leq \mu(E)^{\frac{1}{p}} \cdot \|f\|_{\infty}    This follows from  \|f\|_p \leq \mu(E)^{\frac{1}{p}-\frac{1}{r}} \cdot \|f\|_r \qquad (r>p) by letting  r \to \infty , using that  \lim_{r \to \infty} \|f\|_r = \|f\|_{\infty}  (see for a  proof  here).       Edit: Actually, there is a rather quick (and direct) proof of the inequality:  \begin{align} \|f\|_p^p &= \int_E \underbrace{|f|^p}_{\stackrel{p \geq 1}{\leq} \|f\|_{\infty}^p} \, d\mu \leq \mu(E) \cdot \|f\|_{\infty}^p \\ \Rightarrow \|f\|_p &\leq \mu(E)^{\frac{1}{p}} \cdot \|f\|_{\infty} \end{align}  	0.8016346096992493
394685	I think what you want to consider is what might  \|A^2\|  be, since  \|A\|^2  is just the square of the norm we have found. Now, in general  \|A^2\|\le\|A\|^2    But lets look at why this is:    \|A^2\|=\sup_{0\ne x\in X}\frac{\|A^2(x)\|}{\|x\|}=\sup_{0\ne x\in X}\frac{\|A(A(x))\|}{\|x\|}\le\sup_{0\ne x\in X}\frac{\|A\|\|(A(x))\|}{\|x\|}\le \sup_{0\ne x\in X}\frac{\|A(A(x))\|}{\|x\|}    \le\sup_{0\ne x\in X}\frac{\|A\|\|A\|\|x\|}{\|x\|}=\|A\|^2     Thus  \|A^2\|\le\|A\|^2 .  	0.8012963533401489
1252952	If  y\in\mathbb R^m  then  \|y\|_\infty \le \sqrt{y_1^2+\ldots+y_m^2}  and therefore,  \|Ax\|_\infty \le \|Ax\|_2  for all  x\in\mathbb R^n .    Moreover,  \|Ax\|_2\le \|A\|_2\|x\|_2\le \sqrt{n}\|A\|_2\|x\|_\infty . Hence, if  x\ne 0 ,  \frac{\|Ax\|_\infty}{\|x\|_\infty}\le \sqrt{n}\|A\|_2.  Taking the  \sup_{x\ne 0}  on the LHS yields the result.  	0.8012787699699402
1211799	The answer is yes.  The upper bound I come up with below is  \frac{1}{1 - \|A_0\|_2} .    It doesn't seem like there's any need to consider the matrix  A_0  itself.  In the below, we will take  M = \|A\|_0 \geq 0 , since no other information about  A_0  will be used.    Suppose that  M \geq 1 .  Then  \mathcal E  includes the identity matrix, and so we fail to have  \rho(A) < 1 .    Suppose that  M < 1 . We note that   \|(I-A)^{-1}\|_2 = \left\|\sum_{k=0}^\infty A^k\right\|_2 \leq  \sum_{k=0}^\infty \left\|A^k\right\|_2 \leq \sum_{k=0}^\infty \left\|A\right\|_2^k \leq \sum_{k=0}^\infty M^k = \frac{1}{1 - M}   	0.8010826110839844
353570	It is just an application of the Cauchy-Swartz inequality. For any  a>0   \begin{align} \int_\mathbb{R}|f|&=\int_{|x|\le a}|f|+\int_{|x|>a}|x\,f|\,\frac{1}{|x|}\\ &\le\Bigl(\int_{|x|\le a}|f|^2\Bigr)^{1/2}\Bigl(\int_{|x|\le a}1\Bigr)^{1/2}+ \Bigl(\int_{|x|>a}|x\,f|^2\Bigr)^{1/2}\Bigl(\int_{|x|>a}\frac{1}{|x|^2}\Bigr)^{1/2}\\ &\le\sqrt{2\,a}\,\|f\|_2+\frac{\sqrt2}{\sqrt{a}}\|x\,f\|_2. \end{align}  Choose  a=b^2\|x\,f\|_2/(2\,\|f\|_2)  to get   \|f\|_1\le\Bigl(b+\frac2b\Bigr)\sqrt{\strut\|f\|_2\,\|x\,f\|_2}\ .   Choose  b=\sqrt2  and square to get   \|f\|_1^2\le8\,\|f\|_2\,\|x\,f\|_2\ .   	0.8008970618247986
1137014	The operator norm is defined this way   \|A\|^* = \sup_{\|x\|=1} \|Ax\|.   This definition is in such a way that  \|A\|^*<\infty  if and only if  A  is continuous (we are talking about linear maps). Indeed   \|Ab\| = \|b\| \left\| A \frac{b}{\|b\|} \right\| \leq \|b\| \sup_{b\neq 0} \left\| A \frac{b}{\|b\|} \right\| = \|b\|\|A\|^*.   	0.8007674813270569
467853	First I want make a remark on the fact of not specifying the space on which we work(your matrices are square or not?), it is also important to give us  your norms definitions, so your question will be self-understood, especially if you consider the differences found in the notations  used in literature.    In case you are not restricted to search for a specific constant, you can always use the standard method found here :  Equivalence of Norms in Finite Dimension .    In your case ( I suppose that  A \in \mathbb{R}^{n\times n} )    ||A||_{F} \leq \sqrt{n} ||A||_{2}  is trivial  if you consider the definition by using the singular values.      ||A||_{F} = \sqrt{\sum_{i=1}^{n} \sigma_i(A)^2}  ( \sigma_i(A)  are the singular values of A, in decreasing order, in this case because A is square, singular values are simply the absolute value of eigenvalues)    ||A||_{F} \leq \sqrt{n \sigma_1(A)^2} = \sqrt{n}\sigma_1(A) = \sqrt{n} ||A||_{2}     after that, you can find  here  how you can prove that :    ||A||_2 \leq \sqrt {n} ||A||_1    with this two inequalities you get that     ||A||_{F} \leq n||A||_{1}    I have no idea haw you can get  \sqrt{n}  instead of  n  	0.7990503311157227
1038851	Hint. Let  N\geq |a| , then for  n>N , we have that \begin{align*} 0\leq \frac{|a|^n}{n!}&=\frac{|a|}{n}\cdot \frac{|a|^{n-N-1}}{(n-1)\cdots (N+1)}\cdot \frac{|a|^{N}}{N!}\\ &\leq \frac{|a|}{n}\cdot \left(\frac{|a|}{N+1}\right)^{n-N-1}\cdot \frac{|a|^{N}}{N!}\\ &\leq \frac{|a|}{n}\cdot \frac{|a|^{N}}{N!} \end{align*} then apply the Squeeze Theorem as  n\to \infty .  	0.7989110946655273
851001	This boils down to the question, whether for symmetric  A    \|Ax\|_2^2\le \|A\|_\infty \cdot x^TAx   holds for all  x .    This is not true without positive definiteness of  A  (take  A=-I ).    It is true for positive definite  A :   \|Ax\|_2^2 =\|A^{1/2}A^{1/2}x\|_2^2 \le \|A^{1/2}\|_2^2 \cdot \|A^{1/2}x\|_2^2 \le  \|A^{1/2}\|_2^2\cdot x^TAx.   Since  A^{1/2}  is symmetric positive definite   \|A^{1/2}\|_2^2 = \lambda_\max(A^{1/2})^2 = \lambda_\max(A) \le \|A\|_\infty,   which is the claim. Note that we can use any matrix norm on  \mathbb R^{n,n}  instead of  \|\cdot\|_\infty .  	0.798270046710968
750882	If  A  is nonsingular, then  AA^{-1} = I , so     1 = ||I|| = ||AA^{-1}|| \leqslant ||A||\cdot||A^{-1}||.     In general, then  1 \leqslant ||A||\cdot||A^{-1}|| \implies ||A||^{-1} \leqslant ||A^{-1}|| .      Equality is thus not necessarily guaranteed for arbitrary nonsingular  A ; however, the inequality above implies that  equality  may occur. Consider an example.     Example :     A = \begin{bmatrix} 1 & 0 \\ 0 & 2 \end{bmatrix}, A^{-1} = \begin{bmatrix} 1 & 0 \\ 0 & 0.5 \end{bmatrix}     \implies ||A||_{1,2,\infty} = 2    \implies ||A^{-1}||_{1,2,\infty} = 1    \implies \frac{1}{2} = ||A||_{1,2,\infty}^{-1} \neq ||A^{-1}||_{1,2,\infty} = 1 \implies ||A||^{-1} \neq ||A^{-1}||.    	0.7982600331306458
1221782	Let  \|\cdot\|  be a matrix norm.    It is known that the  spectral radius   r(A) = \lim_{n\to\infty} \|A^n\|^{\frac1n}  has the property  |\lambda| \le r(A)  for all  \lambda\in \sigma(A) .    Indeed, let  \lambda \in \mathbb{C}  such that  |\lambda| > r(A) .    Then  I - \frac1{\lambda} A  is invertible. Namely, check that the inverse is given by  \sum_{n=0}^\infty\frac1{\lambda^n}A^n .    This series converges absolutely because  \frac1{|\lambda|}  is less than the radius of convergence of the power series  \sum_{n=1}^\infty \|A\|^nx^n , which is  \frac1{\limsup_{n\to\infty} \|A^n\|^{\frac1n}} = \frac1{r(A)} .    Hence  \lambda I - A = \lambda\left(I - \frac1{\lambda} A\right)    is also invertible so  \lambda \notin \sigma(A) .    Now using submultiplicativity we get  \|A^n\| \le \|A\|^n  so    |\lambda| \le r(A) = \lim_{n\to\infty} \|A^n\|^{\frac1n} \le \lim_{n\to\infty} \|A\|^{n\cdot\frac1n} = \|A\|  	0.7979117035865784
1044050	Let  A=(a_{ij})  and  x=(x_i)^t\in\Bbb R^n . Then    \|Ax\|=\sqrt{\sum_i \left(\sum_j a_{ij}x_j\right)^2}\le     \mbox{(by Cauchy-Schwarz inequality)}    \sqrt{\sum_i \left(\sum_j a_{ij}^2\right)\left(\sum_j x_{j}^2\right)}=    \sqrt{\sum_i \left(\sum_j a_{ij}^2\right)}\|x\|\le    \sqrt{\sum_i \left(\sum_j \|A\|_\infty^2\right)}\|x\|=    \sqrt{n^2\|A\|_\infty^2}\|x\|=    n\|A\|_\infty\|x\|.    So  \| A \|/n \le \| A \|_\infty.      This bound is tight, for instance, for  A=J , where  J  is the  n\times n  matrix of all ones. Indeed, in this case if  x=(x_i)^t  then  \|Ax\|=\sqrt{n}\left|\sum x_i\right|\le   \mbox{(by the inequality between arythetic and quadratic means)}   n\sqrt{\sum x_i^2}=n\|x\|.  On the other hand, this inequality is tight because  \|A\bar1\|=n\|\bar1\| ,  where  \bar 1  is the n-dimensional vector of all ones.  	0.7973580956459045
676997	Since  \| \alpha v \|  =  \vert \alpha \vert \cdot \| v \|  (it's the property from definition of norm or length) then  \| \hat{e}_j(P) \|= \left \| \frac{\frac{\partial \vec{r}}{\partial q_i}}{ \left \| \frac{\partial \vec{r}}{\partial q_i} \right \|} \right \| = \frac{\left \| \frac{\partial \vec{r}}{\partial q_i} \right \|}{\left \| \frac{\partial \vec{r}}{\partial q_i} \right \|} = 1 .  	0.797207772731781
484563	The proofs use just easy matrix manipulations and the norm submultiplicativity. More general results can be found in the  work by van der Sluis .    Let  A=[a_1,\ldots,a_n] . We have  d_i=\|A\|_1/\|a_i\|_1 .  \newcommand{\cond}{\mathrm{cond}_1}  To show the second inequality, we have (denoting  [\cdot]_i  the  i th column of  \cdot ) as you already got:  \tag{1} \|AD\|_1=\max_{1\leq i\leq n}\|[AD]_i\|_1=\max_{1\leq i\leq n}\|a_i\|_1\frac{\|A\|_1}{\|a_i\|_1}=\|A\|_1.   For an arbitrary nonsingular and diagonal  C , we have   \begin{split} \|(AD)^{-1}\|_1&=\|D^{-1}CC^{-1}A^{-1}\|_1\leq\|D^{-1}C\|_1\|(AC)^{-1}\|_1 \\&=\frac{1}{\|A\|_1}\max_{1\leq i\leq n}(\|a_i\|_1|c_{ii}|)\|(AC)^{-1}\|_1=\frac{1}{\|A\|_1}\|AC\|_1\|(AC)^{-1}\|_1\\&=\frac{1}{\|A\|_1}\cond(AC). \end{split}   Hence  \tag{2} \cond(AD)=\|AD\|_1\|(AD)^{-1}\|_1\leq\cond(AC).   Note that (2) implies that   \cond(AD)=\min_{\substack{\text{$C$ diagonal}\\\text{nonsingular}}}\cond(AC).     We can show the second part of the first set of inequalities also using (2) with  C=I :   \cond(AD)\leq \cond(AI)=\cond(A).   For the other, we have from (1)   \begin{split} \cond(A)&=\|A\|_1\|A^{-1}\|_1=\|DA\|_1\|DD^{-1}A^{-1}\|_1\\&\leq\|DA\|_1\|D\|_{\infty}\|(AD)^{-1}\|_1=\|D\|_{\infty}\cond(AD). \end{split}   	0.7970713973045349
885240	First, you are missing a square root:  \|x\|_2=\sqrt{\int_{a}^{b}\|x(t)\|^2\ dt}    Since for all  t \in [a, b], \|x(t)\| \le \|x\|_\infty = \sup\{\|x(t)\| : t\in[a,b]\} , we have that  \int_{a}^{b}\|x(t)\|^2\ dt \le \int_{a}^{b}\|x\|_\infty^2\ dt = (b-a)\|x\|_\infty^2  and so  \|x\|_2 \le (\sqrt{b-a})\|x\|_\infty    This inequality cannot be improved upon, as it is an equality when  \|x(t)\|  is constant. So the question of which is larger depends on how far away  a  and  b  are from each other. When  b - a \ge 1 , then the supremum norm is always larger. when  b - a < 1 , then either norm can be larger, depending on the map  x .    For a more general comparison, see Hölder's inequality.  	0.796200156211853
1086029	Let  n\in\mathbb N  and let  e(n)\in\ell^p  be the sequence such that e(n)_k=\begin{cases}1&\text{ if }k=n\\0&\text{ otherwise.}\end{cases} Then  \bigl\|e(n)\bigr\|_p=1  and  \bigl|T\bigl(e(n)\bigr)\bigr|=|a_n| . Therefore,  (\forall n\in\mathbb{n}):\|T\|\geqslant|a_n| . Since this happens for each  n\in\mathbb N ,  \|T\|\geqslant\|a\|_\infty .    On the other hand, if  \|x\|_p=1 , then \bigl|T(x)\bigr|=\sqrt[p]{\sum_{n=0}^\infty|a_nx_n|^p}\leqslant\|a\|_\infty\sqrt[p]{\sum_{n=0}^\infty|x_n|^p}=\|a\|_\infty\|x\|_p. So,  \|T\|=\|a\|_\infty .  	0.7959557771682739
