pid	doc_raw	doc	score
2520340	"<p>An infinite matrix <span class=""math-container"" id=""23305103"">A</span> satisfies a bound  <span class=""math-container"" id=""23305104"">\|Ax\|_p \le C\|x\|_p \tag1</span> if and only if it satisfies the bilinear bound <span class=""math-container"" id=""23305105"">|y^*Ax| \le C\|x\|_p\|y\|_q \tag2</span> (with same <span class=""math-container"" id=""23305106"">C</span> in both equations). Here   <span class=""math-container"" id=""23305107"">1/p+1/q=1</span> and <span class=""math-container"" id=""23305108"">{}^*</span> stands for conjugate transpose. Rewriting <span class=""math-container"" id=""23305109"">(2)</span> as <span class=""math-container"" id=""23305110"">|x^*A^*y| \le C\|x\|_p\|y\|_q \tag3</span> we see that it is also equivalent to  <span class=""math-container"" id=""23305111"">\|A^*y\|_q \le C \|y\|_q\tag4</span> Simply put, the adjoint of a bounded operator is a bounded operator on the <strong>dual</strong> space. As David C. Ullrich said, there is no reason for it to be bounded on the original space.</p>  <p>For a concrete example with <span class=""math-container"" id=""23305112"">A^*</span> not bounded on the same <span class=""math-container"" id=""23305113"">\ell^p</span> space, let <span class=""math-container"" id=""23305114"">p=4/3</span> and  <span class=""math-container"" id=""23305115""> A = \begin{pmatrix} 1 &amp; 1/\sqrt{2} &amp; 1/\sqrt{3} &amp; 1/\sqrt{4}  &amp; 1/\sqrt{5} &amp; \cdots \\ 0 &amp; 0 &amp; 0 &amp; 0 &amp; 0 &amp; \cdots \\ 0 &amp; 0 &amp; 0 &amp; 0 &amp; 0 &amp; \cdots  \end{pmatrix} </span> where all rows except the first are zero. This is  a bounded rank-1 operator on <span class=""math-container"" id=""23305116"">\ell^{4/3}</span>, because the first row entries are a vector from the dual space <span class=""math-container"" id=""23305117"">\ell^{4}</span>. However, trying to apply the transpose <span class=""math-container"" id=""23305118"">A^*</span> on <span class=""math-container"" id=""23305119"">\ell^{4/3}</span>, we see that it maps the first basis vector to <span class=""math-container"" id=""23305120"">(1,  1/\sqrt{2},   1/\sqrt{3},  1/\sqrt{4}, 1/\sqrt{5},\dots)</span> which is not an element of <span class=""math-container"" id=""23305121"">\ell^{4/3}</span>.</p> "	An infinite matrix  A  satisfies a bound   \|Ax\|_p \le C\|x\|_p \tag1  if and only if it satisfies the bilinear bound  |y^*Ax| \le C\|x\|_p\|y\|_q \tag2  (with same  C  in both equations). Here    1/p+1/q=1  and  {}^*  stands for conjugate transpose. Rewriting  (2)  as  |x^*A^*y| \le C\|x\|_p\|y\|_q \tag3  we see that it is also equivalent to   \|A^*y\|_q \le C \|y\|_q\tag4  Simply put, the adjoint of a bounded operator is a bounded operator on the  dual  space. As David C. Ullrich said, there is no reason for it to be bounded on the original space.    For a concrete example with  A^*  not bounded on the same  \ell^p  space, let  p=4/3  and    A = \begin{pmatrix} 1 & 1/\sqrt{2} & 1/\sqrt{3} & 1/\sqrt{4}  & 1/\sqrt{5} & \cdots \\ 0 & 0 & 0 & 0 & 0 & \cdots \\ 0 & 0 & 0 & 0 & 0 & \cdots  \end{pmatrix}   where all rows except the first are zero. This is  a bounded rank-1 operator on  \ell^{4/3} , because the first row entries are a vector from the dual space  \ell^{4} . However, trying to apply the transpose  A^*  on  \ell^{4/3} , we see that it maps the first basis vector to  (1,  1/\sqrt{2},   1/\sqrt{3},  1/\sqrt{4}, 1/\sqrt{5},\dots)  which is not an element of  \ell^{4/3} .  	0.9584190249443054
1517342	"<p>Denote <span class=""math-container"" id=""14026161"">B=AA_1^{-1}=\left[\matrix{I\\A_2A_1^{-1}}\right]</span>. A proof strategy (among several others) could be</p>  <ol> <li>Show that <span class=""math-container"" id=""14026162"">B^*B-I</span> is positive-semidefinite. It would mean that the eigenvalues <span class=""math-container"" id=""14026163"">\lambda_i(B^*B)\ge 1</span> and, hence, the singular values <span class=""math-container"" id=""14026164"">\sigma_i(B)\ge 1</span>.</li> <li>Show (e.g. via SVD) that <span class=""math-container"" id=""14026165"">\|B^{+}\|_2=\frac{1}{\sigma_\min(B)}\le 1</span>.</li> <li>Show that <span class=""math-container"" id=""14026166"">B^{+}=A_1A^{+}</span>.</li> <li>Estimate <span class=""math-container"" id=""14026167""> \|A^{+}\|_2=\|A_1^{-1}A_1A^{+}\|_2\le\|A_1^{-1}\|_2\|A_1A^{+}\|_2\le \|A_1^{-1}\|_2. </span></li> </ol> "	Denote  B=AA_1^{-1}=\left[\matrix{I\\A_2A_1^{-1}}\right] . A proof strategy (among several others) could be      Show that  B^*B-I  is positive-semidefinite. It would mean that the eigenvalues  \lambda_i(B^*B)\ge 1  and, hence, the singular values  \sigma_i(B)\ge 1 .   Show (e.g. via SVD) that  \|B^{+}\|_2=\frac{1}{\sigma_\min(B)}\le 1 .   Show that  B^{+}=A_1A^{+} .   Estimate   \|A^{+}\|_2=\|A_1^{-1}A_1A^{+}\|_2\le\|A_1^{-1}\|_2\|A_1A^{+}\|_2\le \|A_1^{-1}\|_2.     	0.9583341479301453
321203	"<p>Similar solution to @uncookedfalcon's answer, but with different notation would be as follows:</p>  <p>\begin{align} |aX+bY| &amp;\leq |aX| + |bY|  &amp; \text{triangle inequality} \\ |aX+bY| &amp;\leq |a|\cdot|X| + |b|\cdot|Y|  &amp; \text{norm homogeneity} \\ \mathbb{E}\Big[|aX+bY|\Big] &amp;\leq \mathbb{E}\Big[|a|\cdot|X| + |b|\cdot|Y|\Big]  &amp; \text{expected value monotonicity} \\ \mathbb{E}\Big[|aX+bY|\Big] &amp;\leq |a|\cdot\mathbb{E}\Big[|X|\Big] + |b|\cdot\mathbb{E}\Big[|Y|\Big]  &amp; \text{expected value linearity} \\ \end{align}</p>  <p>In fact this exactly the same with <span class=""math-container"" id=""3472066"">\mathbb{E}[X] = \int_\Omega X\ \mathrm{d}P</span>, but is nicer if you don't want to mention the integral symbol while <span class=""math-container"" id=""3472067"">\mathbb{E}[X] = \sum_{k \in \mathrm{Cod}(k)}k\cdot P(X = k)</span> or <span class=""math-container"" id=""3472068"">\mathbb{E}[X] = \sum_{\omega \in \Omega}X(\omega) \cdot P(\omega)</span>. I know all this is just a difference in notation (i.e. the sum is still the integral for appropriate measure), but sometimes it matters.</p>  <p>I hope this helps ;-)</p> "	Similar solution to @uncookedfalcon's answer, but with different notation would be as follows:    \begin{align} |aX+bY| &\leq |aX| + |bY|  & \text{triangle inequality} \\ |aX+bY| &\leq |a|\cdot|X| + |b|\cdot|Y|  & \text{norm homogeneity} \\ \mathbb{E}\Big[|aX+bY|\Big] &\leq \mathbb{E}\Big[|a|\cdot|X| + |b|\cdot|Y|\Big]  & \text{expected value monotonicity} \\ \mathbb{E}\Big[|aX+bY|\Big] &\leq |a|\cdot\mathbb{E}\Big[|X|\Big] + |b|\cdot\mathbb{E}\Big[|Y|\Big]  & \text{expected value linearity} \\ \end{align}    In fact this exactly the same with  \mathbb{E}[X] = \int_\Omega X\ \mathrm{d}P , but is nicer if you don't want to mention the integral symbol while  \mathbb{E}[X] = \sum_{k \in \mathrm{Cod}(k)}k\cdot P(X = k)  or  \mathbb{E}[X] = \sum_{\omega \in \Omega}X(\omega) \cdot P(\omega) . I know all this is just a difference in notation (i.e. the sum is still the integral for appropriate measure), but sometimes it matters.    I hope this helps ;-)  	0.9582816958427429
333950	"<p>As copper.hat already pointed out, the inequality <span class=""math-container"" id=""3598757"">\|f\|_p \leq \mu(E)^{1-\frac{1}{p}} \cdot \|f\|_{\infty}</span> does not hold for all <span class=""math-container"" id=""3598758"">p \geq 1</span>. Instead, it should read <span class=""math-container"" id=""3598759"">\|f\|_p \leq \mu(E)^{\frac{1}{p}} \cdot \|f\|_{\infty}</span></p>  <p>This follows from <span class=""math-container"" id=""3598760"">\|f\|_p \leq \mu(E)^{\frac{1}{p}-\frac{1}{r}} \cdot \|f\|_r \qquad (r&gt;p)</span>by letting <span class=""math-container"" id=""3598761"">r \to \infty</span>, using that <span class=""math-container"" id=""3598762"">\lim_{r \to \infty} \|f\|_r = \|f\|_{\infty}</span> (see for a <a href=""https://math.stackexchange.com/questions/242779/limit-of-lp-norm"">proof</a> here).</p>  <hr>  <p>Edit: Actually, there is a rather quick (and direct) proof of the inequality: <span class=""math-container"" id=""3598763"">\begin{align} \|f\|_p^p &amp;= \int_E \underbrace{|f|^p}_{\stackrel{p \geq 1}{\leq} \|f\|_{\infty}^p} \, d\mu \leq \mu(E) \cdot \|f\|_{\infty}^p \\ \Rightarrow \|f\|_p &amp;\leq \mu(E)^{\frac{1}{p}} \cdot \|f\|_{\infty} \end{align}</span></p> "	As copper.hat already pointed out, the inequality  \|f\|_p \leq \mu(E)^{1-\frac{1}{p}} \cdot \|f\|_{\infty}  does not hold for all  p \geq 1 . Instead, it should read  \|f\|_p \leq \mu(E)^{\frac{1}{p}} \cdot \|f\|_{\infty}    This follows from  \|f\|_p \leq \mu(E)^{\frac{1}{p}-\frac{1}{r}} \cdot \|f\|_r \qquad (r>p) by letting  r \to \infty , using that  \lim_{r \to \infty} \|f\|_r = \|f\|_{\infty}  (see for a  proof  here).       Edit: Actually, there is a rather quick (and direct) proof of the inequality:  \begin{align} \|f\|_p^p &= \int_E \underbrace{|f|^p}_{\stackrel{p \geq 1}{\leq} \|f\|_{\infty}^p} \, d\mu \leq \mu(E) \cdot \|f\|_{\infty}^p \\ \Rightarrow \|f\|_p &\leq \mu(E)^{\frac{1}{p}} \cdot \|f\|_{\infty} \end{align}  	0.9581931829452515
2573309	"<p>If <em>natural norm</em> means a matrix norm induced by a vector norm, then it is generally not true. </p>  <p>For any induced matrix norm and a diagonal <span class=""math-container"" id=""23787761"">D</span>, we have <span class=""math-container"" id=""23787762""> \|D\|=\max_{x\neq 0}\frac{\|Dx\|}{\|x\|}\geq\max_{1\leq i\leq n}\frac{\|De_i\|}{\|e_i\|}=\max_{1\leq i\leq n}|D_{ii}| </span> obtained by picking <span class=""math-container"" id=""23787763"">x</span> to be columns of the identity matrix. So the maximum of <span class=""math-container"" id=""23787764"">|D_{ii}|</span> is at least a lower bound on <span class=""math-container"" id=""23787765"">\|D\|</span>.</p>  <p>There are cases, where the inequality becomes an equality. This is true for any matrix <span class=""math-container"" id=""23787766"">p</span>-norm with <span class=""math-container"" id=""23787767"">1\leq p\leq \infty</span>.</p>  <p>In order to construct a counterexample, consider a vector norm <span class=""math-container"" id=""23787768""> \|x\|_M:=\|Mx\|_\infty </span> with a nonsingular matrix <span class=""math-container"" id=""23787769"">M</span>. The induced matrix norm is related to the <span class=""math-container"" id=""23787770"">\infty</span>-norm by <span class=""math-container"" id=""23787771""> \|D\|_M=\|MDM^{-1}\|_\infty. </span> For example, in <span class=""math-container"" id=""23787772"">\mathbb{R}^2</span> and with <span class=""math-container"" id=""23787773""> D=\begin{bmatrix}1&amp;0\\0&amp;2\end{bmatrix}, \quad M=\begin{bmatrix}2&amp;1\\1&amp;2\end{bmatrix}, </span> we get <span class=""math-container"" id=""23787774""> \|D\|_M=3&gt; 2=\max_{1\leq i\leq2}|D_{ii}|. </span></p> "	If  natural norm  means a matrix norm induced by a vector norm, then it is generally not true.     For any induced matrix norm and a diagonal  D , we have   \|D\|=\max_{x\neq 0}\frac{\|Dx\|}{\|x\|}\geq\max_{1\leq i\leq n}\frac{\|De_i\|}{\|e_i\|}=\max_{1\leq i\leq n}|D_{ii}|   obtained by picking  x  to be columns of the identity matrix. So the maximum of  |D_{ii}|  is at least a lower bound on  \|D\| .    There are cases, where the inequality becomes an equality. This is true for any matrix  p -norm with  1\leq p\leq \infty .    In order to construct a counterexample, consider a vector norm   \|x\|_M:=\|Mx\|_\infty   with a nonsingular matrix  M . The induced matrix norm is related to the  \infty -norm by   \|D\|_M=\|MDM^{-1}\|_\infty.   For example, in  \mathbb{R}^2  and with   D=\begin{bmatrix}1&0\\0&2\end{bmatrix}, \quad M=\begin{bmatrix}2&1\\1&2\end{bmatrix},   we get   \|D\|_M=3> 2=\max_{1\leq i\leq2}|D_{ii}|.   	0.9581659436225891
722608	"<p>Note first that your definition of the operator norm is not correct. It should say that <span class=""math-container"" id=""7204631"">\|T\|_{op}</span> is the least <span class=""math-container"" id=""7204632"">c</span> such that <span class=""math-container"" id=""7204633"">\|T\vec v\|\leq c\,\|\vec v\|</span> for all <span class=""math-container"" id=""7204634"">\vec v</span>.</p>  <p>Note also that the operator norm depends on which norms you give to <span class=""math-container"" id=""7204635"">\mathbb R^n</span> and <span class=""math-container"" id=""7204636"">\mathbb R^m</span>. The canonical choice is to take the Euclidean norm in both, but that choice is by no means the only one. </p>  <p>As for those <span class=""math-container"" id=""7204637"">A</span> such that <span class=""math-container"" id=""7204638"">\|A\|_{op}\leq1</span>, you cannot expect any algebraic property to characterize them. Indeed, given any matrix <span class=""math-container"" id=""7204639"">B</span>, the matrix <span class=""math-container"" id=""7204640"">A=B/\|B\|_{op}</span> satisfies <span class=""math-container"" id=""7204641"">\|A\|_{op}=1</span>. </p>  <p>Of course there are some necessary conditions. If <span class=""math-container"" id=""7204642"">\|A\|_{op}\leq1</span>, then for all <span class=""math-container"" id=""7204643"">k,j</span> <span class=""math-container"" id=""7204644"">|A_{kj}|=|\langle Ae_j,e_k\rangle|\leq\|A\|_{op}\,\|e_j\|\,\|e_k\|\leq1.</span> More than that, if <span class=""math-container"" id=""7204645"">e</span> is the vector all entries equal to 1, then <span class=""math-container"" id=""7204646""> 1\geq\|A\|_{op}\geq\,\frac1n\,|\langle Ae,e\rangle|=\frac1n\,\left|\sum_{k=1}^m\sum_{j=1}^nA_{kj}\right|. </span> Or, for each <span class=""math-container"" id=""7204647"">j</span>, <span class=""math-container"" id=""7204648""> 1\geq\|A\|_{op}^2\geq\|Ae_j\|^2=\sum_{k=1}^m|A_{kj}|^2 </span></p> "	Note first that your definition of the operator norm is not correct. It should say that  \|T\|_{op}  is the least  c  such that  \|T\vec v\|\leq c\,\|\vec v\|  for all  \vec v .    Note also that the operator norm depends on which norms you give to  \mathbb R^n  and  \mathbb R^m . The canonical choice is to take the Euclidean norm in both, but that choice is by no means the only one.     As for those  A  such that  \|A\|_{op}\leq1 , you cannot expect any algebraic property to characterize them. Indeed, given any matrix  B , the matrix  A=B/\|B\|_{op}  satisfies  \|A\|_{op}=1 .     Of course there are some necessary conditions. If  \|A\|_{op}\leq1 , then for all  k,j   |A_{kj}|=|\langle Ae_j,e_k\rangle|\leq\|A\|_{op}\,\|e_j\|\,\|e_k\|\leq1.  More than that, if  e  is the vector all entries equal to 1, then   1\geq\|A\|_{op}\geq\,\frac1n\,|\langle Ae,e\rangle|=\frac1n\,\left|\sum_{k=1}^m\sum_{j=1}^nA_{kj}\right|.   Or, for each  j ,   1\geq\|A\|_{op}^2\geq\|Ae_j\|^2=\sum_{k=1}^m|A_{kj}|^2   	0.9580414295196533
2360759	"<p>Yes, if <span class=""math-container"" id=""21782850"">\hat{u} \in L^2(\mathbb{R}) \cap L^\infty(\mathbb{R})</span>, one can modify <span class=""math-container"" id=""21782851"">u</span> to satisfy the equality. I will provide justification below, but would like to note first that my answer is based off the <span class=""math-container"" id=""21782852"">2 \pi</span> definition of the Fourier transform. That is, I define the Fourier transform to be: <span class=""math-container"" id=""21782853"">\hat{u}(\omega) = \int_{\mathbb{R}} f(t) e^{-2 \pi i t \omega} \, dt</span></p>  <p>If <span class=""math-container"" id=""21782854"">u^2 \in L^1(\mathbb{R})</span>, then <span class=""math-container"" id=""21782855"">u \in L^2(\mathbb{R})</span> and so <span class=""math-container"" id=""21782856"">\hat{u} \in L^2(\mathbb{R})</span> by the <span class=""math-container"" id=""21782857"">L^2(\mathbb{R})</span> Fourier transform given by Plancherel's theorem. Now, suppose that <span class=""math-container"" id=""21782858"">\hat{u}</span> is also in <span class=""math-container"" id=""21782859"">L^\infty(\mathbb{R})</span>. Define a new function <span class=""math-container"" id=""21782860"">u_a(t) := \sqrt{a} u(at)</span> where <span class=""math-container"" id=""21782861"">a &gt; 0</span>. Note that <span class=""math-container"" id=""21782862"">\|u_a^2\|_1 = \|u^2\|_1</span> and that <span class=""math-container"" id=""21782863"">\widehat{u_a}(\omega) = (1/\sqrt{a}) \hat{u}(\omega/a)</span>. Thus, we have <span class=""math-container"" id=""21782864"">\|\widehat{u_a}\|_\infty^2 = \frac{1}{a} \|\hat{u}\|_\infty^2</span>. We can then force <span class=""math-container"" id=""21782865"">\|\widehat{u_a}\|_\infty^2 = \|u_a^2\|_1 = \|u^2\|_1</span> by letting <span class=""math-container"" id=""21782866"">a = \|\hat{u}\|_\infty^2/\|u^2\|_1</span>, and <span class=""math-container"" id=""21782867"">u_a</span> will satisfy the desired equality.</p> "	Yes, if  \hat{u} \in L^2(\mathbb{R}) \cap L^\infty(\mathbb{R}) , one can modify  u  to satisfy the equality. I will provide justification below, but would like to note first that my answer is based off the  2 \pi  definition of the Fourier transform. That is, I define the Fourier transform to be:  \hat{u}(\omega) = \int_{\mathbb{R}} f(t) e^{-2 \pi i t \omega} \, dt    If  u^2 \in L^1(\mathbb{R}) , then  u \in L^2(\mathbb{R})  and so  \hat{u} \in L^2(\mathbb{R})  by the  L^2(\mathbb{R})  Fourier transform given by Plancherel's theorem. Now, suppose that  \hat{u}  is also in  L^\infty(\mathbb{R}) . Define a new function  u_a(t) := \sqrt{a} u(at)  where  a > 0 . Note that  \|u_a^2\|_1 = \|u^2\|_1  and that  \widehat{u_a}(\omega) = (1/\sqrt{a}) \hat{u}(\omega/a) . Thus, we have  \|\widehat{u_a}\|_\infty^2 = \frac{1}{a} \|\hat{u}\|_\infty^2 . We can then force  \|\widehat{u_a}\|_\infty^2 = \|u_a^2\|_1 = \|u^2\|_1  by letting  a = \|\hat{u}\|_\infty^2/\|u^2\|_1 , and  u_a  will satisfy the desired equality.  	0.9580102562904358
2023056	"<p>First use the embedding of <span class=""math-container"" id=""18711785"">H^1</span> into some <span class=""math-container"" id=""18711786"">L^p</span>, <span class=""math-container"" id=""18711787"">p&gt;4</span>. Then interpolate <span class=""math-container"" id=""18711788"">L^p</span>-norms (H\""older inequality), then apply the result you mentioned: <span class=""math-container"" id=""18711789""> \|v\|_{L^p} \le c \|v\|_{H^1}, </span> <span class=""math-container"" id=""18711790""> \|v\|_{L^4} \le \|v\|_{L^2}^\theta \|v\|_{L^p}^{1-\theta} \le  c \|v\|_{L^2}^\theta \|v\|_{H^1}^{1-\theta} </span> Since you are dealing with 2-dimensional domain, this is true with <span class=""math-container"" id=""18711791"">\theta=1/2</span> (see Temam's book on Navier-Stokes). Set <span class=""math-container"" id=""18711792"">v:=\nabla u</span>. Then we get <span class=""math-container"" id=""18711793""> \|\nabla u\|_{L^4} \le c \|u\|_{H^1}^\theta \|u\|_{H^2}^{1-\theta} \le c \|u\|_{L^2}^{\theta'} \|u\|_{H^2}^{1-\theta'} </span> where in the last step I used the interpolation inequality for Sobolev spaces you mentioned in the comment. As written in the question, <span class=""math-container"" id=""18711794"">1-\theta'=3/4</span>.</p> "	"First use the embedding of  H^1  into some  L^p ,  p>4 . Then interpolate  L^p -norms (H\""older inequality), then apply the result you mentioned:   \|v\|_{L^p} \le c \|v\|_{H^1},     \|v\|_{L^4} \le \|v\|_{L^2}^\theta \|v\|_{L^p}^{1-\theta} \le  c \|v\|_{L^2}^\theta \|v\|_{H^1}^{1-\theta}   Since you are dealing with 2-dimensional domain, this is true with  \theta=1/2  (see Temam's book on Navier-Stokes). Set  v:=\nabla u . Then we get   \|\nabla u\|_{L^4} \le c \|u\|_{H^1}^\theta \|u\|_{H^2}^{1-\theta} \le c \|u\|_{L^2}^{\theta'} \|u\|_{H^2}^{1-\theta'}   where in the last step I used the interpolation inequality for Sobolev spaces you mentioned in the comment. As written in the question,  1-\theta'=3/4 .  "	0.9579982161521912
2170935	"<p>The necessary and sufficient condition is that the <a href=""https://en.wikipedia.org/wiki/Spectral_radius"" rel=""nofollow noreferrer"">spectral radius</a> of <span class=""math-container"" id=""20012810"">A</span> is less than <span class=""math-container"" id=""20012811"">1</span>. Equivalently, there exists a positive integer <span class=""math-container"" id=""20012812"">n</span> and a submultiplicative matrix norm <span class=""math-container"" id=""20012813"">\|\cdot \|</span> such that <span class=""math-container"" id=""20012814"">\|A^n\|&lt;1</span>. </p>  <p>If you are looking for an easy-to-check sufficient condition, it's reasonable to consider the <a href=""https://en.wikipedia.org/wiki/Matrix_norm#Induced_norm"" rel=""nofollow noreferrer"">induced norms</a> for either <span class=""math-container"" id=""20012815"">\ell^1</span>- or <span class=""math-container"" id=""20012816"">\ell^\infty</span>- vector norms. These are  <span class=""math-container"" id=""20012817""> \|A\|_1 = \max_{j}\sum_{i}|a_{ij}|\quad\text{ and }\quad \|A\|_\infty = \max_{i}\sum_{j}|a_{ij}| </span> If either of these norms is less than <span class=""math-container"" id=""20012818"">1</span>, then the inequality <span class=""math-container"" id=""20012819"">\|Ax\|_p\le \|A\|_p\|x\|_p</span> (with <span class=""math-container"" id=""20012820"">p</span> being <span class=""math-container"" id=""20012821"">1</span> or <span class=""math-container"" id=""20012822"">\infty</span>) yields convergence to zero.</p> "	The necessary and sufficient condition is that the  spectral radius  of  A  is less than  1 . Equivalently, there exists a positive integer  n  and a submultiplicative matrix norm  \|\cdot \|  such that  \|A^n\|<1 .     If you are looking for an easy-to-check sufficient condition, it's reasonable to consider the  induced norms  for either  \ell^1 - or  \ell^\infty - vector norms. These are    \|A\|_1 = \max_{j}\sum_{i}|a_{ij}|\quad\text{ and }\quad \|A\|_\infty = \max_{i}\sum_{j}|a_{ij}|   If either of these norms is less than  1 , then the inequality  \|Ax\|_p\le \|A\|_p\|x\|_p  (with  p  being  1  or  \infty ) yields convergence to zero.  	0.9579310417175293
1517109	"<p><strong>Hint:</strong></p>  <p><span class=""math-container"" id=""14024747"">\frac{1}{\|A^{-1}\|\|A\|}=\left|\frac{\lambda_{min}(A)}{\lambda_{max}(A)}\right|\leq 1 \ [\text{applicable only for the normal matrices}]</span> </p>  <p><span class=""math-container"" id=""14024748"">\frac{1}{\|A^{-1}\|\|A\|}=\frac{\sigma_{min}(A)}{\sigma_{max}(A)}\leq 1 \ [\text{true only when, } \|\cdot\| \text{ denotes } \|\cdot\|_2]</span> For any matrix <span class=""math-container"" id=""14024749"">A, \ \kappa(A) \geq 1</span>.</p>  <p>[Please check the comments below for another approach to solve this problem.]</p> "	Hint:    \frac{1}{\|A^{-1}\|\|A\|}=\left|\frac{\lambda_{min}(A)}{\lambda_{max}(A)}\right|\leq 1 \ [\text{applicable only for the normal matrices}]      \frac{1}{\|A^{-1}\|\|A\|}=\frac{\sigma_{min}(A)}{\sigma_{max}(A)}\leq 1 \ [\text{true only when, } \|\cdot\| \text{ denotes } \|\cdot\|_2]  For any matrix  A, \ \kappa(A) \geq 1 .    [Please check the comments below for another approach to solve this problem.]  	0.9578703045845032
870564	"<p>One way is to apply <a href=""http://en.wikipedia.org/wiki/H%C3%B6lder%27s_inequality"" rel=""nofollow"">Hölder's inequality</a> to <span class=""math-container"" id=""5956419"">\sqrt{fg}</span>, since we then find that</p>  <p>\begin{align*} \int_0^1 \sqrt{fg} dx &amp;= \|\sqrt{fg}\|_1 \\ &amp;\le \|\sqrt{f}\|_2 \|\sqrt g\|_2 \\ &amp;= \left(\int_0^1 f(x) dx\right)^{1/2}\left(\int_0^1 g(x) dx\right)^{1/2} \end{align*}</p>  <p>Now since we have <span class=""math-container"" id=""5956420"">\sqrt{fg} dx \ge 1</span> almost everywhere, monotonicity of the integral leads to <span class=""math-container"" id=""5956421"">1 \le \int_0^1 \sqrt{fg}</span>; the final result follows by squaring.</p> "	One way is to apply  Hölder's inequality  to  \sqrt{fg} , since we then find that    \begin{align*} \int_0^1 \sqrt{fg} dx &= \|\sqrt{fg}\|_1 \\ &\le \|\sqrt{f}\|_2 \|\sqrt g\|_2 \\ &= \left(\int_0^1 f(x) dx\right)^{1/2}\left(\int_0^1 g(x) dx\right)^{1/2} \end{align*}    Now since we have  \sqrt{fg} dx \ge 1  almost everywhere, monotonicity of the integral leads to  1 \le \int_0^1 \sqrt{fg} ; the final result follows by squaring.  	0.9578378796577454
892524	"<p>Define <span class=""math-container"" id=""8647486"">f:[0,2\pi]\to\mathbb{C}</span> as: <span class=""math-container"" id=""8647487"">f(\theta)=\sum_{n=1}^{+\infty}x_n e^{ni\theta}.</span> Then <span class=""math-container"" id=""8647488"">f</span> is a <span class=""math-container"" id=""8647489"">L_2</span>-function with zero mean over <span class=""math-container"" id=""8647490"">(0,2\pi)</span>, and we have: <span class=""math-container"" id=""8647491"">\|f\|_1 \leq \sqrt{2\pi}\,\|f\|_2 \tag{1}</span> due to the Cauchy-Schwarz inequality and  <span class=""math-container"" id=""8647492"">\|f\|_2 \leq \|f'\|_2\tag{2}</span> due to <a href=""http://en.wikipedia.org/wiki/Wirtinger%27s_inequality_for_functions"" rel=""nofollow"">Wirtinger's inequality</a>, or just Parseval's identity. <span class=""math-container"" id=""8647493"">(1)</span> and <span class=""math-container"" id=""8647494"">(2)</span> give: <span class=""math-container"" id=""8647495"">\frac{1}{2\pi}\int_{0}^{2\pi}\left|\sum_{n=1}^{+\infty}x_n e^{ni\theta}\right|\,d\theta\leq\frac{1}{\sqrt{2\pi}}.\tag{3}</span> Probably this can be improved a little, since equality cannot hold both in <span class=""math-container"" id=""8647496"">(1)</span> and in <span class=""math-container"" id=""8647497"">(2)</span>.</p> "	Define  f:[0,2\pi]\to\mathbb{C}  as:  f(\theta)=\sum_{n=1}^{+\infty}x_n e^{ni\theta}.  Then  f  is a  L_2 -function with zero mean over  (0,2\pi) , and we have:  \|f\|_1 \leq \sqrt{2\pi}\,\|f\|_2 \tag{1}  due to the Cauchy-Schwarz inequality and   \|f\|_2 \leq \|f'\|_2\tag{2}  due to  Wirtinger's inequality , or just Parseval's identity.  (1)  and  (2)  give:  \frac{1}{2\pi}\int_{0}^{2\pi}\left|\sum_{n=1}^{+\infty}x_n e^{ni\theta}\right|\,d\theta\leq\frac{1}{\sqrt{2\pi}}.\tag{3}  Probably this can be improved a little, since equality cannot hold both in  (1)  and in  (2) .  	0.9577962756156921
1377178	"<p><span class=""math-container"" id=""12798585"">k(A,2)=\|A\|_2\|A^{-1}\|_2= \max | \lambda_A|.\max|\lambda_{A^{-1}}|\leq\|A\|\|A^{-1}\|=k(A,\|.\|)</span> for each operator norm <span class=""math-container"" id=""12798586"">\|.\|</span>.</p>  <p>That <span class=""math-container"" id=""12798587"">\max|\lambda_A|\leq \|A\|</span> follows from:</p>  <p>Let <span class=""math-container"" id=""12798588"">x</span> be an eigenvector of <span class=""math-container"" id=""12798589"">A</span> for the eigenvalue <span class=""math-container"" id=""12798590"">\lambda</span>, where <span class=""math-container"" id=""12798591"">\max\limits_{i}|\lambda_i|=|\lambda|</span>. Then for arbitrary matrix norm <span class=""math-container"" id=""12798592"">\|.\|</span>, subordinate to the vector norm <span class=""math-container"" id=""12798593"">\|.\|</span>, we have <span class=""math-container"" id=""12798594"">\|A\|=\max\limits_{y\neq 0} \frac{\|Ay\|}{\|y\|}\ge \frac{\|Ax\|}{\|x\|}=\frac{\|\lambda x\|}{\|x\|}=|\lambda|</span></p> "	k(A,2)=\|A\|_2\|A^{-1}\|_2= \max | \lambda_A|.\max|\lambda_{A^{-1}}|\leq\|A\|\|A^{-1}\|=k(A,\|.\|)  for each operator norm  \|.\| .    That  \max|\lambda_A|\leq \|A\|  follows from:    Let  x  be an eigenvector of  A  for the eigenvalue  \lambda , where  \max\limits_{i}|\lambda_i|=|\lambda| . Then for arbitrary matrix norm  \|.\| , subordinate to the vector norm  \|.\| , we have  \|A\|=\max\limits_{y\neq 0} \frac{\|Ay\|}{\|y\|}\ge \frac{\|Ax\|}{\|x\|}=\frac{\|\lambda x\|}{\|x\|}=|\lambda|  	0.9577630162239075
