pid	doc	score
295961	Proof:  Let  \mathcal B  be an  n -in-countable base for some  n \in N . Suppose not. So there is an uncountable open cover  \mathcal U_0  of elements of  \mathcal B  which has no countable subcover. Enumerate it as  \{B_\alpha: \alpha < \kappa \} .     Since  X  is star countable, there is a countable subset  A_0  such that  \operatorname{St}(A_0, \mathcal U_0) = X . Then there is some point  x_0 \in A_0  such that  \mathcal B_0 = \{B \in \mathcal U_0: x_0 \in B\}  is uncountable and  \mathcal B_0  hasn't a countable subcover of  \bigcup \mathcal B_0 , otherwise  \mathcal U_0  has a countable subcover of  X . Put  \alpha_0= \min \{\alpha < \kappa: x_0 \in B_\alpha \} . Let  \mathcal V_0=\{B_\alpha \in \mathcal U_0: x_0 \in B_\alpha, \alpha > \alpha_0\} ,  \mathcal U_1 = \{B_\alpha \setminus \{x_0\}: B_\alpha \in \mathcal V_0\} . Let  \mathcal W_1 = \mathcal U_1 \cup (\mathcal U_0 \setminus \mathcal V_0) \cup \{B_{\alpha_0}\} .    We can pick a countable subset  A_1  such that  \operatorname{St}(A_1, \mathcal W_1) = X . Then there is some point  x_1 \in A_1  such that  \mathcal B_1 = \{B \setminus \{x_0\}\in \mathcal U_1: x_1 \in B \setminus \{x_0\} \}  is uncountable and  \mathcal B_1  hasn't a countable subcover of  \bigcup \mathcal B_1 , otherwise  \mathcal B_0  has a countable subcover of  \bigcup \mathcal B_0 .  Put  \alpha_1= \min \{\alpha < \kappa: x_1 \in B_\alpha \setminus \{x_0\} \in \mathcal U_1 \} . Let  \mathcal V_1=\{B_\alpha \setminus \{x_0\} \in \mathcal U_1: x_1 \in B_\alpha \setminus \{x_0\}, \alpha > \alpha_1\} ,  \mathcal U_2 = \{B_\alpha \setminus \{x_0, x_1\}: B_\alpha \in \mathcal V_1\} . Let  \mathcal W_2 = \mathcal U_2 \cup (\mathcal U_1 \setminus \mathcal V_1) \cup \{B_{\alpha_1}\} \cup (\mathcal U_0 \setminus \mathcal V_0) \cup \{B_{\alpha_0}\} .    Continuing in this way, for each  k \le n-1 , we can choose a countable set  A_k , a point  x_k  of  A_k , an uncountable family  \mathcal U_k  and an uncountable subset  \mathcal B_k = \{B \setminus \{x_0,x_1,..., x_{k-1}\} \in \mathcal U_k : x_k \in B \setminus \{x_0,x_1,..., x_{k-1}\} \} . At the step  n-1 , we can get a subset  \{x_0, x_1,..., x_{n-1}\}  of  X  such that   \{x_0, x_1,..., x_{n-1}\}  is contained in uncountable many elements of  \mathcal B .     This is a contradiction!  	0.9584190249443054
1098265	f(x)=e^{x^2}  is a convex function growing really fast, hence in order to find an initial approximation of the positive solution  k  it is better to apply a substitution first.  \int_{0}^{k}\exp\left(x^2\right)\,dx =\frac{1}{2}\int_{0}^{k^2}\frac{e^x}{\sqrt{x}}\,dx =\frac{1}{2}\int_{1}^{\exp(k^2)}\frac{du}{\sqrt{\log u}}.  To find a numerical solution of    \int_{1}^{T}\frac{du}{\sqrt{\log u}} = 20 \tag{A}  is a bit easier. By integration by parts    \int_{1}^{T}u\cdot\frac{\frac{1}{u}\,du}{\sqrt{\log u}}=2T\sqrt{\log T}-\int_{1}^{T}\sqrt{\log u}\,du  hence  T_0=20\sqrt{\log 20}  is a not so bad approximation of a solution of  (A) .  By invoking Newton's method and the trapezoid method for numerical integration,   T_{n+1} = T_n - \sqrt{\log T_n}\left(-20+\int_{1}^{T_n}\frac{du}{\sqrt{\log u}}\right) \tag{B}  we get  T_1\approx 29.654  and  T_3\approx T_2\approx 29.706 , then   k\approx \sqrt{\log T_2} \approx 1.84157. \tag{C}  	0.9583341479301453
576898	You have to be weary of the definition of  aHa^{-1}=H  for  H  normal. It does not mean  aha^{-1}=h . It means there is  h'\in H  such that  aha^{-1}=h' . The first case means  h  is central, or commutes with all  a\in G . Now suppose  H  is normal. Then  aHa^{-1}=H , or  aha^{-1}=h' . Thus  ah=h'a , or  aH=Ha . The other direction is similar.  	0.9582816958427429
583624	"As said, there is an analytical solution in terms of Lambert function  x=-W(d)-\frac{c}{b}  where  d=\frac{a }{b}e^{-\frac{c}{b}}  If you do not want to (or cannot)  use Lambert function, then numerical methods are the way to go.    Probably the simplest should be Newton method which, starting from a ""reasonable"" guess  x_0 , will update it according to  x_{n+1}=x_n-\frac{f(x_n)}{f'(x_n)}  For the example you give in comments  f(x)=5-12x - 88e^x   f'(x)=-12-88e^x  A look at the graph of the function shows that the solution is close to  -1.5 . So, let start iterating at  x_0=-1.5 ; the method will generates the following iterates :  -1.393646353 ,  -1.397047564 ,  -1.397051301  which is the solution for ten significant figures.  "	0.9581931829452515
315939	"The equation  x^2+y^2=0^2  has a single point as its solution. Whether that that means that a point ""can be viewed as a circle"" depends more on the exact meaning you assign to ""can be viewed as"" than on the nature of points and circles in themselves.    It certainly doesn't mean that all properties of circles are also properties of points. For example, a circle has the property that for every point on the circle there is exactly one line that passes through that point and not through other points on the circle. This is not true about a singleton set, of course.  "	0.9581659436225891
766865	Here's another way. The number of bytes with  n  zeroes is the coefficient of  x^n  in  (1+x)^8  Now for any polynomial  p(x) , the sum of the coefficients of even degree is  \frac{p(1)+p(-1)}{2} . Hence the answer is:    \frac{(1+1)^8+(1-1)^8}{2} =2^7  	0.9580414295196533
232772	You can use generating functions. Let  F_n  be the Fibbonacci sequence defined as  F_0=1\\F_1=1\\F_{n}=F_{n-1}+F_{n-2}\;\; ;\; n\geq 2    Let  F(x)=\sum_{n\geq 0}F_nx^n  be its generating function. Then  (1 - x - {x^2})F(x) = \sum\limits_{n \geqslant 0} {{F_n}} {x^n} - \sum\limits_{n \geqslant 0} {{F_n}} {x^{n + 1}} - \sum\limits_{n \geqslant 0} {{F_n}} {x^{n + 2}}   (1-x-x^2)F(x)=\sum_{n\geq 0}F_nx^n-\sum_{n\geq 1}F_{n-1}x^{n}-\sum_{n\geq 2}F_{n-2}x^{n}   (1 - x - {x^2})F(x) = {F_0} + {F_1}x - {F_0}x + \sum\limits_{n \geq 2} {\left( {{F_n} - {F_{n - 1}} - {F_{n - 2}}} \right)} {x^n}    And by the recursion the left hand side is  1+1-1+0  so  (1 - x - {x^2})F(x) = 1   F(x) = \frac{1}{{1 - x - {x^2}}}    Now use that  {x^2} + x - 1 = \left( {x+ \varphi } \right)\left( {x-{\varphi ^{ - 1}}} \right)  and the geometric expansion  \frac{1}{{a - x}} = \sum\limits_{k = 0}^\infty  {{a^{1 - k}}{x^k}}   plus simple fractions to get what you want.  	0.9580102562904358
101268	"I am not a Mathematica expert, but it seems as though the values for the level curves were selected such that the level curves represent five even steps from the peak at (0,0) to where the surface ""levels out.""    Regardless, let's look at the bivariate Gaussian distribution for  \rho = 0 , which implies that  X  and  Y  are uncorrelated.    You can write the PDF of this distribution as    f(x,y) = \frac{1}{2\pi\sigma_x\sigma_y} \exp \left(-\frac{1}{2}\left[\frac{x-\mu_x}{\sigma_x^2}+\frac{y-\mu_y}{\sigma_y^2}-\frac{2(x-\mu_x)(y-\mu_y)}{\sigma_x \sigma_y}\right]\right).    You can compute this surface in a straightforward manner, and use any contour curve generating algorithm to plot those curves.  "	0.9579982161521912
158762	You can bound  |x+3|  by taking some preliminary  \delta  of convenience.  For example, just say you will start with  \delta \le 1 .  Then  |x+3| \le 7 .  Since you just have to prove your error is less than  \epsilon , you can say  |x+3||x-3| \le 7 |x-3|  and continue.  Then report  \delta  as the smaller of the result of your calculation (which it will be here) or  1 .  	0.9579310417175293
1098211	Alternative approach: let us introduce the sequence  a_n = \frac{(2n)!}{n! n^n} . We have   \frac{a_{n+1}}{a_n} = \frac{(2n+2)(2n+1)n^n}{(n+1)(n+1)^{n+1}} = \frac{4\left(1-\frac{1}{2n+2}\right)}{\left(1+\frac{1}{n}\right)^n}  hence  \lim_{n\to +\infty}\frac{a_{n+1}}{a_n}=\color{red}{\large\frac{4}{e}} . Cesàro theorem then implies this is also the limit of  \sqrt[n]{a_n}  as  n\to +\infty .       Non-trivial corollary.  e>\frac{8}{3}  is a straightforward consequence of Jensen's inequality, since   \frac{4}{e}=\exp\int_{0}^{1}\log(1+x)\,dx <\int_{0}^{1}(1+x)\,dx=\frac{3}{2}.  	0.9578703045845032
702124	Yes, but in general only if  P  is unique (i.e. if it is normal).    That's because in general  \operatorname{ord}(\phi(g)) \mid \operatorname{ord}(g)  for every  g \in G . Since for every  \pi \in P  we have  \operatorname{ord}(\pi) = p^n  for some  n \geq 0 , it follows that  \operatorname{ord}(\phi(\pi)) = p^m  for some  0 \leq m \leq n . Thus  \operatorname{ord}(\phi(\pi))  lies in some  p -Sylow subgroup, but we can't guarantee in which one unless it is unique.  	0.9578378796577454
839850	a(a^{4n}-1)=a(a^{2n}-1)(a^{2n}+1)=a(a^{n}-1)(a^{n}+1)(a^{2n}+1) .    Assume  30 | a(a^{4n}-1) .    30 | a(a^{4(n+1)}-1)  if and only if  30 | a(a^{4(n+1)}-1)-a(a^{4n}-1) .    Try factoring:  a(a^{4(n+1)}-1)-a(a^{4n}-1) .  Think about how regardless of  a , you can show that one of the terms of the factorization must be divisible by 2, another divisible by 3, and another divisible by 5.  	0.9577962756156921
1041652	Your result is correct. The result from Mathematica is correct as well.    What is mysterious ?     Nothing because simplifying the Mathematica formula leads exactly to your formula.    u(x,t)=\frac{1}{4}\left(4t^3\ln(x)-6t^2\ln^2(x)+4t\ln^3(x)-\ln^4(x)+\left(\ln(e^{-t}x)\right)^4 +4\Phi(e^{-t}x) \right)    \left(\ln(e^{-t}x)\right)^4 = \left(-t+\ln(x)\right)^4 = t^4-4t\ln^3(x)+6t^2\ln^2(x)-4t\ln^3(x)+\ln^4(x)    After simplification :    u(x,t)=\frac{1}{4}\left(t^4 +4\Phi(e^{-t}x) \right) = \frac{t^4}{4}+\Phi(\frac{x}{e^t})  	0.9577630162239075
949755	Notice that you need  V  to be a Banach space (even in the case when  X  is compact).     In this case it is complete. If you have a Cauchy sequence,  f_n , in  C_B(X,V)  then it is straightforward to see that it is pointwise cauchy (ie that for each  x\in X ,  f_n(x)  is cauchy in  V . Then since  V  is a Banach space you get that there is a pointwise limit, and it is a standard  \epsilon/3  argument to show that the limit is continuous.     Bounded is a little trickier. To see this note that in any metric space, cauchy sequences are bounded. Thus there is an  M  such that  \|f_n\|\leq M  for all  n . By the definition of the norm this means that  |f_n(x)|\leq M  for all  n  and all  x , thus  \lim_{n\rightarrow\infty}f_n(x)\leq M  for all  x .   	0.9577411413192749
183643	\newcommand{\Cov}{\operatorname{Cov}}    You need  \Cov(Z,X)=0 , not  \Cov(X,Y)=0 .    Then   0=\Cov(Z,X)= \Cov(X+wY,X)=\Cov(X,X)+w\Cov(Y,X),   and recall that  \Cov(X,X)=1 , etc.    Also, you omitted to add that the pair  (X,Y)  is  jointly  normally distributed.  Without that, your conclusion that  X+wY  is necessarily normal is not justified.  	0.9577218890190125
1164213	Hint: To show two topologies are equivalent you need to show that one is a subset of another and vice versa, so that they both (as sets) are equal.  	0.9576398730278015
1227463	I first want to note, that in your first comment where you suggest a bijection from  \{0/1,0/2,0/3,\dots\}  is only correct if you regard  0/x  as a syntactical object. If you refer to a classical fractional representation of a rational number, then  \{0/1,0/2,0/3,\dots\}=\{0\}  which is most certainly not bijective with  \mathbb{N} .       The proof that for countable disjoint  A,B , there is a bijection between  A\cup B  and  A,B  respectively is fine. Let me add, that I think that the countable case is not really rich in terms of awaiting revelations, as a countable union of countable sets is again countable (as you showed for the case of a pair-union) and every countably infinite set is bijective with any other countably infinite set.    This is why I think there are many ways to arrive relatively immediate at your desired result of equipotency of  \mathbb{Q}  and  \mathbb{Q}^+ :      You may show that  \mathbb{Q}  and  \mathbb{Q}^+  are both countably infinite (e.g. via a diagonal argument a la Cantor), i.e. yielding bijections  f:\mathbb{N}\to\mathbb{Q}  and  g:\mathbb{N}\to\mathbb{Q}^+ . Then  h:\mathbb{Q}\to\mathbb{Q}^+ ,  q\to g(f^{-1}(q))  may be checked by you to be bijective.   You can proceed by splitting  \mathbb{Q}=\mathbb{Q}^-\cup(\mathbb{Q}^+\cup\{0\})  or  \mathbb{Q}=(\mathbb{Q}^-\cup\{0\})\cup\mathbb{Q}^+  and observe that they are both countably infinite and disjoint. Then you can apply your insight for pair-unions of disjoint countably infinite sets.         As I think these results are relatively immediate, to get a greater deal of new knowledge out of this question, maybe try as an exercise to generalize your results and the related insights as far as possible.  	0.957619309425354
550534	For case 1, first choose the value and suit of the card that is the pair ( 52 ).  Then choose the values/suits of the three unpaired cards ( _{51}C_3 ) and then choose which instance of each card goes in your hand ( 2^3=8 ).    For case 2, choose the value and suit of the two cards that are the pairs ( _{52}C_2 ) and then choose the card from the rest of the pile ( 100 ).    So the probability for case 1 is    P_1 = \frac{(52)(_{51}C_3)(8)}{_{104}C_5},    and for case 2 it's    P_2 = \frac{(_{52}C_2)(100)}{_{104}C_5}.  	0.9574840068817139
167419	Hint: See,  Own Lecture Notes Functional Analysis . Theorem 2.15.1, p17.  	0.9574557542800903
621753	There is an easier approach.     Note that  \Phi(x)  is a continuous increasing function going from  0  to  1 . Let  Y=\Phi(X) , so  Y  is in the interval  (0,1) . Then  F(y)=\Pr(Y \le y) =\Pr(\Phi(X) \le y) = y  so  f(y)=1  when  y \in (0,1)  and  E[Y]=\int_0^1 y \,f(y) \, dy =\frac12 .    This works for any continuous distribution.  	0.9573177695274353
43157	Well, actually it is well known that       \|A\| = \|A\|_{1\rightarrow\infty} = \max_{x\ne 0}\frac{\|Ax\|_{\infty}}{\|x\|_1}\,.   Thus, in particular, it is consistent with the corresponding norms:       \|Ax\|_{\infty} \le \|A\| \|x\|_1\,.   	0.9571772217750549
1046888	Your number is suspiciously close to  1-1/e .  The fraction of values represented exactly  k  times in your array should be close to  \exp(-1)/k! , so it looks like your program counted the number of distinct values in the array, rather than the number of values represented only once.  	0.9571467041969299
521759	Suppose that the series  a_n  is convergent. Then  a_n\to 0 , and there exists  N  such that  0 1-a_n>0 . We get  \displaystyle \frac{a_{n+1}}{a_N}>(1-a_N)\cdots(1-a_n) , and   \sum_{k=N}^{n}(-\log(1-a_k))\geq \log a_N-\log(a_{n+1})  Now  -\log(1-a_k)\sim a_k , the series are positive, hence the series  -\log(1-a_k)  is convergent. Hence there exists  M  such that  \log a_{n+1}\geq M  for all  n\geq N . This imply that  a_{n+1}  do not  \to 0  if  n\to +\infty , a contradiction. Hence the series  a_n  is divergent.  	0.9571452736854553
971530	Take  e^{x}=p .    Then your equation becomes  2p+\frac{7}{p}=9   2p^2-9p+7=0   p=\frac{9\pm\sqrt{81-56}}{4}=\frac{9\pm5}{4}=1,\frac{14}{4}   x=\ln \left(\frac{9\pm5}{4}\right)=0,\ln \frac{14}{4}    Hope this helps you.  	0.9571279883384705
247283	In this instance, the symbol is an  Iverson bracket , defined by  [\phi] = \begin{cases} 0 & \text{if}\ \phi\ \text{is false} \\ 1 & \text{if}\ \phi\ \text{is true} \end{cases}  where  \phi  is some formula.  	0.9571136236190796
1127404	(7 + \sqrt {48})^n + (7 - \sqrt {48})^n =  (7 + \sqrt {48})^n + \left( \frac{1}{7 + \sqrt {48}}\right)^n   is always an integer. Indeed, always an integer  m  such that  m \equiv 2 \pmod 4.  Including negative  n,  the values are   ..., 2702, 194, 14, 2, 14, 194, 2702,...      such that   a_{n+1} + a_{n-1} = 14 a_n     	0.9570361971855164
736962	As I commented, your approach is doomed because there are no homomorphisms from  \mathbb{Q}  to  \mathbb{Z} .  Here are a couple different possible approaches you could take.    Approach 1: Consider the localization  A_{(0)}  of the  \mathbb{Z} -module  A  obtained by inverting every nonzero element of  \mathbb{Z} .  Explicitly,  A_{(0)}  consists of equivalence classes of fractions  a/n  where  a\in A  and  n\in\mathbb{Z}\setminus\{0\} , where  a/n=b/m  iff there exists a nonzero  k\in\mathbb{Z}  such that  kma=knb .  Construct a bilinear map  A\times \mathbb{Q}\to A_{(0)} , and prove that it has the universal property of the tensor product, so in fact  A_{(0)}\cong A\otimes \mathbb{Q} .  Now use the explicit description of  A_{(0)}  in terms of fractions and the fact that  A  is torsion-free to show that  a\otimes 1=0  implies  a=0 .    Approach 2:  First, prove that the statement you want is true if  A  is a free  \mathbb{Z} -module.  Now note that if  a\otimes 1=0  in  A\otimes\mathbb{Q} , there is a finitely generated subgroup  A_0\subseteq A  such that  a\in A_0  and  a\otimes 1=0  in  A_0\otimes\mathbb{Q}  (to prove this, think about the explicit construction of the tensor product as a quotient of the free  \mathbb{Z} -module on formal expressions  a\otimes b ).  Now use the classification of finitely generated abelian groups to show  A_0  is free (this is the step where you need  A  to be torsion-free).  	0.9569337964057922
1159127	First we prove that if  c = 1  (if the graph is connected) we have at least  n - 1  edges.  A simple path with  n  vertices has  n - 1  edges, thus it's possible. If  \delta \geq 2 , then we have at least  n  edges, thus there is a node with  \delta = 1 . use induction on other vertices, so you have at least  n-2  edges on other vertices of the graph and  n - 1  edges on all vertices of the graph. Now, we have  c  connected components with  a_i  vertices on  i^{th}  component. thus we have at least  \Sigma_{i = 1}^c (a_i - 1) = n - c  	0.9568707346916199
612358	You can show that  x < 1 . Indeed, if  x \geq 1 \Rightarrow 3^x+x \geq 3^1+1 = 4 , and if  x \leq 0 \Rightarrow 3^x + x \leq 3^0 + 0 = 1 < 4 . For if  0 < x < 1 \Rightarrow 3^x + x < 3^1 + 1 = 4 .  	0.956832766532898
981003	I’m not at all familiar with this representation of an elliptic curve, but I think that when you homogenize, to the equation  x^2z^2+y^2z^2=z^4+dx^2y^2 , things may get a bit clearer. The points  (1,0,0)  and  (0,1,0)  on the line at infinity are singular, seems to me, and even before writing the addition-rule projectively, I’ll wager that the sum of any two nonsingular points will again be nonsingular. But then I haven’t checked this.    EDIT : After looking more closely, I realize that the situation is complicated enough that it requires careful description. For typographical and esthetic reasons, I’m changing your description somewhat. The condition that  d  be a nonsquare means that the points at infinity are not  k -rational, where  k  is the constant field (characteristic  \ne2  necessarily). This makes sense arithmetically, but geometrically it does not. So, in my description of the curve, I’ll use the equation  x^2+y^2=1+D^2x^2y^2  instead. It makes all the formulas simpler. I should say that I have the real picture in mind, with  D>1 , and this is how it looks:    Start with a U-shaped curve, open upwards, centered on the positive  y -axis, with its vertex (lowest point) at  (0,1) , and with asymptotes  x=\pm1/D . Then take this, and rotate it  \pi/2  repeatedly, till you have four of these, opening out in all four directions. This is your quartic curve.    For this curve, I want to take a different but isomorphic law of combination: \begin{align} (x,y)+(x',y')&=\left(\frac{xx'-yy'}{1-D^2xx'yy'},\frac{xy'+x'y}{1+D^2xx'yy'}\right)\\ \Bbb O&=(1,0)\\ -(x,y)&=(x,-y)\,, \end{align} so that the neutral point  \Bbb O  is the vertex of the U-shaped curve that sits straddling the positive  x -axis. I’ve made this change only because your original law had the sine addition formula in the numerator of the  x -coordinate, and the negative of the cosine formula in the  y -coordinate, and that annoyed me. We can call the other three vertices  \Bbb P_{\pi/2} ,  \Bbb P_\pi , and  \Bbb P_{3\pi/2} .    Now, when you look at the equation for the curve, you see that its highest-degree form is just  x^2y^2 , and this tells you how the curve intersects the line at infinity: at  (1,0,0)  and  (0,1,0) . But the exponents tell you that these points are two-fold intersections with that line. Indeed, they’re the intersections with the four asymptotes I mentioned above.    Very  crudely, we can desingularize our curve by designating four points at infinity  \Bbb I^\rightarrow_+ ,  \Bbb I^\rightarrow_- ,  \Bbb I^\uparrow_+ , and  \Bbb I^\uparrow_- . The first of these,  \Bbb I^\rightarrow_+ , can be thought of as  (\infty,1/D)  or maybe the limit of  (t,1/D)  as  t\to\infty , even though these points are not on the curve. In a similar way,  \Bbb I^\rightarrow_-  is  (\infty,-1/D) , and you can guess the others. Let’s see how this works out by seeing what the sum  \Bbb I^\rightarrow_++\Bbb I^\rightarrow_+  will turn out to be. The formula gives   \left(\frac{t^2-1/D^2}{1-D^2t^2/D^2},\frac{2t/D}{1+D^2t^2/D^2}\right) \longrightarrow (-1,0)=\Bbb P_\pi\,.     You easily check, using the formulas, that  [2]\bigl(\Bbb P_\pi\bigr)=\Bbb O , which shows that  \Bbb I^\rightarrow_+  is a four-division point on our curve. Furthermore, you also see that  [2]\bigl(\Bbb P_{\pi/2}\bigr)=\Bbb P_\pi .    Without working (!), we’ve found eight rational points on our curve: all division points, and since there are too many  4 -division points for a cyclic group, you see that the torsion is at least  C_2\oplus C_4 , where  C_n  means cyclic of order  n .    Now, finally , to answer your question about infinities, it’s clear. Any time your addition formula leads you to a point on the line at infinity, it’ll be of form  (\infty,\pm1/D)  or  (\pm1/D,\infty) , where here, “ \infty ” refers to an expression that blows up with zero in the denominator. But if  D=\sqrt d  is not  k -rational, then your formulas with coefficients in  k  can not lead you to  1/\sqrt d .  	0.95682692527771
423990	"First of all, this is not how equality is  defined . This is a property that equality has.    In modern first-order logic equality is primitive. We don't define it, we just know that two things are equal if and only if they are the same thing. So two numbers are equal if and only if they are the same number.    For example,  0.\overline 9=1  because both of these are in fact the same number.    So what about  \frac12  and  \frac24 ? Why are they equal? Well, recall that when we say  x=\frac ab  we really mean that  x  is the unique number such that  bx=a . And so we have that:  x=\frac12\iff 2x=1\iff 2\cdot2x=2\cdot1\iff 4x=2\iff x=\frac24  Therefore the two fractional representations of  \frac12  are the same. But why does it surprise us that there are several ways of writing the same number? It shouldn't, after all,  0  is both the unique number such that  1-1  equals to it, as well the smallest number such that  x^2=x , and the unique rational number  x  such that  \sin \pi=x .    There are many ways of writing an expression which evaluates to the same number. And that's fine. But here's the kicker: expressions are not actual numbers, they are string in the language, and whether or not two expressions are equal may (or may not) depend on the interpretation of the symbols involved in these expressions.    So perhaps a better question would be ""What determines if two expressions have the same value in  \Bbb R "", but that question is vague since it doesn't specify the language, and how it might be interpreted. And in different languages we may be able to express different things (e.g. compare what you can express in the language which only includes  \leq  and what you can express in the language which also includes  0,1,+,\cdot  but doesn't include  \leq ).  "	0.9568090438842773
1215349	This is not the case: consider the following matrix,     M=   \begin{bmatrix}     1 & 1 & 0 \\     0 & 0 & 0 \\     0 & 0 & 0   \end{bmatrix}     Now,  Me_1 = (1,0,0)  wich is  not  in  R(M) = \langle (1,1,0) \rangle .  	0.9567233920097351
368432	@Jimmy R. Wondering how important is the original assumption:  b<0	0.956555962562561
1127344	You wish to show that for each  \epsilon > 0  there exists a number  N=N(\epsilon) \in \mathbb{N}  such that for all  n > N ,   \left|\dfrac{2}{n^2}-0\right| = \left|\dfrac{2}{n^2}\right| < \epsilon  Working backwards, we obtain  n^2>\dfrac{2}{\epsilon}\implies \sqrt{n^2}=|n|=n>\sqrt{\dfrac{2}{\epsilon}}  So, take  N  to be   N = \left\lceil\sqrt{\dfrac{2}{\epsilon}}\ \right\rceil  where the ceiling function  \lceil \cdot \rceil  is used.        Proof . Let  \epsilon > 0  be given. Choose  N = \left\lceil\sqrt{\dfrac{2}{\epsilon}}\ \right\rceil . Then for all  n > N ,    \left|\dfrac{2}{n^2}-0\right|=\left|\dfrac{2}{n^2}\right|<\left|\dfrac{2}{N^2}\right|=\left|\dfrac{2}{2/\epsilon}\right|=\epsilon\text{.}    	0.956528902053833
950172	Gaussian elimination: \begin{align} \left[\begin{array}{ccc|c} 1 & -1 & 3 & -5 \\ 5 & 2 & -6 & \alpha \\ 2 & -1 & \alpha & -6 \end{array}\right] &\to \left[\begin{array}{ccc|c} 1 & -1 & 3 & -5 \\ 0 & 7 & -21 & \alpha+25 \\ 0 & 1 & \alpha-6 & 4 \end{array}\right] &&\begin{aligned} R_2&\gets R_2-5R_1 \\ R_3&\gets R_3-2R_1\end{aligned} \\[6px]&\to \left[\begin{array}{ccc|c} 1 & -1 & 3 & -5 \\ 0 & 1 & -3 & (\alpha+25)/7 \\ 0 & 1 & \alpha-6 & 4 \end{array}\right] &&R_2\gets \tfrac{1}{7}R_2 \\[6px]&\to \left[\begin{array}{ccc|c} 1 & -1 & 3 & -5 \\ 0 & 1 & -3 & (\alpha+25)/7 \\ 0 & 0 & \alpha-3 & (3-\alpha)/7 \end{array}\right] &&R_3\gets R_3-R_2 \end{align} If  \alpha\ne3 , the system has unique solution.    If  \alpha=3 , the system has infinitely many solutions.  	0.9564502239227295
560133	Since    0 < \frac{x^{\alpha}}{x + x^2} = \frac{x^{\alpha - 1}}{1 + x} < x^{\alpha -1}, \quad x > 0    and  \int_0^1 x^{\alpha - 1}\, dx = \frac{1}{\alpha} < \infty , by the comparison test,  \int_0^1 \frac{x^\alpha}{x + x^2}\, dx  convergees.  	0.9563927054405212
563785	Let  x_1   denote the number of times 1 has been picked,  x_2  denote the number of times 2 has been picked and so on upto  x_{54}  where each of these vary from  0  to  n .    Calculation of total cases.    Total number of draws is  n .    Hence,  x_1+x_2+\dots +x_{54} = n.     This has number of solutions  \binom{n+53}{53}  as you should know.    Therefore, total number of cases =  \binom{n+53}{53}    Calculation of favorable cases    In this case, all those cases when any  x_i = 0   have to be removed.    Hence the equation becomes  x_1 + x_2 + \dots + x_{54} = n-54 \space\space\space  (by supplying 1 to each  x_i )    This has number of solutions  \binom{n-1}{53} .    So favorable cases =   \binom{n-1}{53}    Hence, probability  P(n)  =   \frac{\binom{n-1}{53}}{\binom{n+53}{53}}     You can also check that  \lim_{n \to \infty} P(n) = 1  .  	0.9563659429550171
1242078	Since  A  is rank one and Hermitian, then we can write \begin{equation}  A = aa^H \end{equation} So the equation is now    \begin{align} z^H \left( B^H + \alpha A^H \right)^{-1} aa^H \ \left( B + \alpha A \right)^{-1} z =c \end{align}  which is  \begin{equation}  \vert a^H(B + \alpha A)^{-1}z \vert^2 = c \end{equation} Let's solve  \begin{equation}  a^H(B + \alpha A)^{-1}z = \sqrt{c}e^{i \theta} = d \end{equation} for  \theta \in \mathbb{R} . This means in your solution, you will have a free  \theta  parameter. Now, let's apply the  Matrix Inversion Lemma  and since  B  is invertible, we can say: \begin{equation}  (B + \alpha aa^H)^{-1}  =  B^{-1} - \alpha \frac{B^{-1}AB^{-1}}{1 + \alpha a^H B^{-1} a} \end{equation} Plugging this we get \begin{equation}  a^H(B^{-1} - \alpha \frac{B^{-1}AB^{-1}}{1 + \alpha a^H B^{-1} a})z =  d \end{equation} which is  \begin{equation}  a^H B^{-1} z   -  \alpha \frac{a^HB^{-1}AB^{-1}z}{1 + \alpha a^H B^{-1} a}  =   d \end{equation} which is  \begin{equation}  [a^H B^{-1} z][1 + \alpha a^H B^{-1} a] - \alpha[a^HB^{-1}AB^{-1}z]  =   d[1 + \alpha a^H B^{-1} a] \end{equation} Let  \begin{align}  \beta_1 &= a^H B^{-1} z \\  \beta_2 &= a^H B^{-1} a\\  \beta_3 &= a^HB^{-1}AB^{-1}z = \beta_2\beta_1 \end{align} Rearranging, we get  \alpha=\frac{\beta_1 - d}{d\beta_2}  	0.9561598896980286
1184172	If you split  x^{k+1}-x^{k}  as  (x^{k+1}-x^{*})- (x^{k}-x^{*})  you see that the limit is  |r-1| , not 1. Perhaps you have stated the definition wrongly.   	0.9561312198638916
